route_name,route_index,stop_id,stop_name,original_latitude,original_longitude,snapped_latitude,snapped_longitude,formatted_address,place_id,search_query
Kamatchi Hospital (Pallikaranai),61,stop5,Pallikaranai Jayachandran,12.9213919,80.1975877,12.92166149543527,80.19757909749862,"1A, Jeyachandran Nagar 1st Main Rd, Jeyachandran Nagar, Pallikaranai, Chennai, Tamil Nadu 600100, India",ChIJA7kGwCJcUjoRiMj28USFEoU,"Pallikaranai Jayachandran, Kamatchi Hospital (Pallikaranai), Chennai"
Kamatchi Hospital (Pallikaranai),61,stop6,Nilgiris Supermarket,12.9282176,80.2315279,12.928143401502835,80.23150799826405,"Sukasri Retails, Nakshatra Apartments, Rajiv Gandhi Salai, Annani Indira Nagar, Indira Nagar, Thoraipakkam, Chennai, Tamil Nadu 600097, India",ChIJi3zH1gZdUjoRFAVZn3jz8ZA,"Nilgiris Supermarket, Kamatchi Hospital (Pallikaranai), Chennai"
Medavakkam X Road,62,stop1,Medavakkam X Road,12.9164692,80.1915157,12.9164692,80.1915157,"Main Rd, Munusamy Nagar, Vimala Nagar, Medavakkam, Chennai, Tamil Nadu 600100, India",ChIJi5Eu3R5cUjoRVpt35hp5aTE,"Medavakkam X Road, Medavakkam X Road, Chennai"
Medavakkam X Road,62,stop2,Puthukoil Bus Stop,12.9188883,80.1789361,12.918889125185276,80.17893906697593,"Puthu Koil Bus Stop, Vijayanagaram 2nd Main Rd, Vijayanagaram, Nanmangalam Reserved Forest, Medavakkam, Chennai, Tamil Nadu 600117, India",ChIJP6PQhqJeUjoRScPY8UcUwL4,"Puthukoil Bus Stop, Medavakkam X Road, Chennai"
Medavakkam X Road,62,stop3,Santhoshpuram Signal,12.9164692,80.1915157,12.9164692,80.1915157,"Main Rd, Munusamy Nagar, Vimala Nagar, Medavakkam, Chennai, Tamil Nadu 600100, India",ChIJi5Eu3R5cUjoRVpt35hp5aTE,"Santhoshpuram Signal, Medavakkam X Road, Chennai"
Medavakkam X Road,62,stop4,Sembakkam Signal,12.9234492,80.1587694,12.923435698019604,80.15876802989156,"Sembakkam, Chennai, Tamil Nadu, India",ChIJjwSIZuleUjoRjDpmw_YilvQ,"Sembakkam Signal, Medavakkam X Road, Chennai"
Medavakkam X Road,62,stop5,Rajakilpakkam Signal,12.9177246,80.1556572,12.917641900000001,80.15544369999999,"Rajakilpakkam, Tamil Nadu 600073, India",ChIJR4hXheZeUjoRNt5dLX5VzCc,"Rajakilpakkam Signal, Medavakkam X Road, Chennai"
Padur,63,stop1,Siruseri Roundtana,12.8076844,80.22581149999999,12.807698109277494,80.22581610218782,"Padur, Tamil Nadu, India",ChIJJVqjZ4NQUjoRnIAtJlCtjrc,"Siruseri Roundtana, Padur, Chennai"
Padur,63,stop2,Padur Market,12.8013122,80.22353729999999,12.801314571966463,80.22352311047416,"R62F+GCF, Thirupathi Nagar Main Rd, Chennai, Padur, Tamil Nadu 603103, India",ChIJQYaCPQBRUjoRvODryRdeHxw,"Padur Market, Padur, Chennai"
Padur,63,stop3,Hindustan College,12.8012994,80.22372709999999,12.801310946003737,80.22359066864053,"Rajiv Gandhi Salai, OMR, Padur, Kelambakkam, Tamil Nadu 603103, India",ChIJ11MzfYRQUjoR29pi8_FaWGo,"Hindustan College, Padur, Chennai"
Padur,63,stop4,Kelambakkam(Vandalur X Road),12.8912559,80.08100089999999,12.891254368706615,80.08100083347657,"Vandalur, Tamil Nadu 600048, India",ChIJy7t0xgn2UjoRM_bhnwg2rB8,"Kelambakkam(Vandalur X Road), Padur, Chennai"
Padur,63,stop5,Pudupakkam,12.8076844,80.22581149999999,12.807698109277494,80.22581610218782,"Padur, Tamil Nadu, India",ChIJJVqjZ4NQUjoRnIAtJlCtjrc,"Pudupakkam, Padur, Chennai"
Padur,63,stop6,Mambakkam,12.8385371,80.1697145,12.838536304130661,80.16971568037204,"Mambakkam, Tamil Nadu 600127, India",ChIJ8bkG7L9ZUjoRr1TOsm_mR4o,"Mambakkam, Padur, Chennai"
Padur,63,stop7,Mambakkam Sivan Koil,12.8052822,80.2233941,12.805282200000002,80.2233941,"Sivan Kovil St, Padur, Tamil Nadu 603103, India",ChIJxxV884JQUjoRhxQxd7qi4-g,"Mambakkam Sivan Koil, Padur, Chennai"
Padur,63,stop8,Thiruvanchery,12.8933794,80.1381562,12.893423491324565,80.13836064492098,"Tiruvanchery, Selaiyur, Chennai, Tamil Nadu, India",ChIJUbzdV9VeUjoRe-oop_-roXE,"Thiruvanchery, Padur, Chennai"
Padur,63,stop9,Theeder Nagar,12.8076844,80.22581149999999,12.807698109277494,80.22581610218782,"Padur, Tamil Nadu, India",ChIJJVqjZ4NQUjoRnIAtJlCtjrc,"Theeder Nagar, Padur, Chennai"
Padur,63,stop10,Lakshmi Ammal College,12.8956198,80.1431595,12.895628339717781,80.14290198697195,"83, 3, Agaram Main Rd, Tiruvanchery, Selaiyur, Chennai, Tamil Nadu 600126, India",ChIJqza4VtVeUjoR3XTWA_zN5wI,"Lakshmi Ammal College, Padur, Chennai"
Padur,63,stop11,Bharath Engineering College,12.8076844,80.22581149999999,12.807698109277494,80.22581610218782,"Padur, Tamil Nadu, India",ChIJJVqjZ4NQUjoRnIAtJlCtjrc,"Bharath Engineering College, Padur, Chennai"
Padur,63,stop12,Indra Nagar,12.8076844,80.22581149999999,12.807698109277494,80.22581610218782,"Padur, Tamil Nadu, India",ChIJJVqjZ4NQUjoRnIAtJlCtjrc,"Indra Nagar, Padur, Chennai"
Padur,63,stop13,Malar Hospital,12.8076844,80.22581149999999,12.807698109277494,80.22581610218782,"Padur, Tamil Nadu, India",ChIJJVqjZ4NQUjoRnIAtJlCtjrc,"Malar Hospital, Padur, Chennai"
Madippakam,64,stop1,Ponniamman Koil,12.9682025,80.1962742,12.968202499999997,80.1962742,"Ponniamman Koil St, Madipakkam, Chennai, Tamil Nadu 600091, India",ChIJY9XLT-ZdUjoRjUVRNSs5iKA,"Ponniamman Koil, Madippakam, Chennai"
Madippakam,64,stop2,PNB Bank,12.9647462,80.19608319999999,12.964744218296076,80.19616865742287,"Madipakkam, Chennai, Tamil Nadu, India",ChIJwb06RuldUjoRPZaCWAeCHwc,"PNB Bank, Madippakam, Chennai"
Madippakam,64,stop3,Sathasiva Nagar,12.9640567,80.203685,12.964103248853343,80.20369432801621,"Sadasiva Nagar, Madipakkam, Chennai, Tamil Nadu 600091, India",ChIJ2yXSBcNdUjoRg0tGbTaQz_E,"Sathasiva Nagar, Madippakam, Chennai"
Madippakam,64,stop4,Ram Nagar,12.9698259,80.21083589999999,12.970026341705148,80.21086426384397,"Ram Nagar, Madipakkam, Chennai, Tamil Nadu 600091, India",ChIJwxtLO5VdUjoRfBkf7nD7hPk,"Ram Nagar, Madippakam, Chennai"
Madippakam,64,stop5,Kaiveli Signal,12.9636128,80.2157484,12.96361509253322,80.21574906765474,"Kaiveli, Thanthai Periyar Nagar, Ram Nagar South, Madipakkam, Chennai, Tamil Nadu 600042, India",ChIJYVX1071dUjoRGdDHnQ3bCkQ,"Kaiveli Signal, Madippakam, Chennai"
Nanmangalam,65,stop1,Nanmangalam,12.940278,80.1784835,12.940279212639547,80.17849295526086,"Nanmangalam, Manikandan Nagar, Chennai, Tamil Nadu 600129, India",ChIJCXX_8Y5eUjoRSL9wu3gEDGo,"Nanmangalam, Nanmangalam, Chennai"
Nanmangalam,65,stop2,Vadakupattu Road,12.9276772,80.1869191,12.9276772,80.1869191,"Vadakkupattu Main Rd, Chennai, Tamil Nadu, India",ChIJW07mZp1eUjoRYx32lA_zfBc,"Vadakupattu Road, Nanmangalam, Chennai"
Nanmangalam,65,stop3,Vellakal,12.9316317,80.18105489999999,12.931633404147606,80.18105533434839,"Vellakal, Chennai, Tamil Nadu, India",ChIJ7Z_Pu4ReUjoR_eFQ4nQ2Zjs,"Vellakal, Nanmangalam, Chennai"
Nanmangalam,65,stop4,Kamarajapuram,12.9391338,80.17737,12.939033129001837,80.17737592768876,"Nanmangalam, Chennai, Tamil Nadu 600129, India",ChIJQyaNhYheUjoRMs3ick_PgOc,"Kamarajapuram, Nanmangalam, Chennai"
Nanmangalam,65,stop5,Mahalakshmi Nagar,12.9240317,80.1446029,12.92402118334354,80.14465725850441,"Mahalakshmi Nagar, Tambaram, Chennai, Tamil Nadu 600073, India",ChIJTY4_KOJeUjoRedjCj5y8h-k,"Mahalakshmi Nagar, Nanmangalam, Chennai"
Nanmangalam,65,stop6,Selaiyur,12.9391338,80.17737,12.939033129001837,80.17737592768876,"Nanmangalam, Chennai, Tamil Nadu 600129, India",ChIJQyaNhYheUjoRMs3ick_PgOc,"Selaiyur, Nanmangalam, Chennai"
Nanmangalam,65,stop7,Sankara vidyalaya School,12.9391338,80.17737,12.939033129001837,80.17737592768876,"Nanmangalam, Chennai, Tamil Nadu 600129, India",ChIJQyaNhYheUjoRMs3ick_PgOc,"Sankara vidyalaya School, Nanmangalam, Chennai"
Nanmangalam,65,stop8,Poondi Bazaar,12.923189,80.125489,12.923075040381063,80.12548447678151,"Poondi Bazaar, Railway Colony, East Tambaram, Tambaram, Chennai, Tamil Nadu 600045, India",ChIJiRKp-RNfUjoRAqvrDxQ2knM,"Poondi Bazaar, Nanmangalam, Chennai"
Nanmangalam,65,stop9,Tambaram Railway Station,12.9256641,80.1174315,12.925655453503095,80.117439613895,"Tambaram railway station, East Tambaram, Tambaram, Chennai, Tamil Nadu 600045, India",ChIJp-93q21fUjoRp73uX0_06KA,"Tambaram Railway Station, Nanmangalam, Chennai"
NGO Colony,66,stop1,NGO Colony Dept,12.9954005,80.2073814,12.995353636311995,80.20737111219657,"Ramapuram, N.G.O. Colony, Ganesh Nagar, Adambakkam, Chennai, Tamil Nadu 600088, India",ChIJZ7Bffl5nUjoRLw5FzWF-cKI,"NGO Colony Dept, NGO Colony, Chennai"
NGO Colony,66,stop2,Kakkanpalam,12.9954005,80.2073814,12.995353636311995,80.20737111219657,"Ramapuram, N.G.O. Colony, Ganesh Nagar, Adambakkam, Chennai, Tamil Nadu 600088, India",ChIJZ7Bffl5nUjoRLw5FzWF-cKI,"Kakkanpalam, NGO Colony, Chennai"
NGO Colony,66,stop3,Arun Ice Parler,12.9954005,80.2073814,12.995353636311995,80.20737111219657,"Ramapuram, N.G.O. Colony, Ganesh Nagar, Adambakkam, Chennai, Tamil Nadu 600088, India",ChIJZ7Bffl5nUjoRLw5FzWF-cKI,"Arun Ice Parler, NGO Colony, Chennai"
NGO Colony,66,stop4,Prem Care Hospital,12.9954005,80.2073814,12.995353636311995,80.20737111219657,"Ramapuram, N.G.O. Colony, Ganesh Nagar, Adambakkam, Chennai, Tamil Nadu 600088, India",ChIJZ7Bffl5nUjoRLw5FzWF-cKI,"Prem Care Hospital, NGO Colony, Chennai"
NGO Colony,66,stop5,Puzuthiwakkam Road,13.0685193,80.2201335,13.0685193,80.2201335,"Main Rd, Chennai, Tamil Nadu, India",EiNNYWluIFJkLCBDaGVubmFpLCBUYW1pbCBOYWR1LCBJbmRpYSIuKiwKFAoSCWEZSy-UZlI6EY-g8ivkz97fEhQKEgk_B7eWkWZSOhE3F9gKOv5f3A,"Puzuthiwakkam Road, NGO Colony, Chennai"
NGO Colony,66,stop6,Sakthi Cars,12.9954005,80.2073814,12.995353636311995,80.20737111219657,"Ramapuram, N.G.O. Colony, Ganesh Nagar, Adambakkam, Chennai, Tamil Nadu 600088, India",ChIJZ7Bffl5nUjoRLw5FzWF-cKI,"Sakthi Cars, NGO Colony, Chennai"
Adambakkam,67,stop1,Thandeeswarm Bus Stop,12.9830196,80.2219195,12.98297116029253,80.22201942462421,"Dhandeeswaram, Velachery Rd, Ram Nagar, Murugapakkam, Dhadeswaram Nagar, Velachery, Chennai, Tamil Nadu 600042, India",ChIJZbxH5IVdUjoRYZHQCQfRc3Y,"Thandeeswarm Bus Stop, Adambakkam, Chennai"
Adambakkam,67,stop2,Gandhi Road,12.9899344,80.2162744,12.9899344,80.2162744,"Gandhi St, Velachery, Chennai, Tamil Nadu 600042, India",ChIJYbGuEGJnUjoRJgGwSPVdrcg,"Gandhi Road, Adambakkam, Chennai"
Adambakkam,67,stop3,Race Course Road,13.0090327,80.2160634,13.009032699999997,80.2160634,"Race Course Rd, Guindy, Chennai, Tamil Nadu 600032, India",ChIJs7Wdw2tnUjoRrLQd8O_m8do,"Race Course Road, Adambakkam, Chennai"
Adambakkam,67,stop4,NGO Colony,12.9954005,80.2073814,12.995353636311995,80.20737111219657,"Ramapuram, N.G.O. Colony, Ganesh Nagar, Adambakkam, Chennai, Tamil Nadu 600088, India",ChIJZ7Bffl5nUjoRLw5FzWF-cKI,"NGO Colony, Adambakkam, Chennai"
Adambakkam,67,stop5,St.Thomas Mount Rly Station,12.9951363,80.1986701,12.995409067537201,80.1985661718571,"St. Thomas Mount Metro, Pedestrian Opas, Ramapuram, Collectors Nagar, Pazhavanthangal, Chennai, Tamil Nadu 600016, India",ChIJB6-nE1pnUjoR_PehyrSTZFA,"St.Thomas Mount Rly Station, Adambakkam, Chennai"
Adambakkam,67,stop6,Jayalakshmi Theatre,12.9905382,80.1987521,12.9904724,80.1987232,"Jayalakshmi Theatre, Old, Medavakkam Main Rd, Parthasarathy Nagar, Adambakkam, Chennai, Tamil Nadu 600088, India",ChIJF85MKFhnUjoRBP0l-qhsSJY,"Jayalakshmi Theatre, Adambakkam, Chennai"
Adambakkam,67,stop7,Thillaiganga nagar subway,12.992082,80.19346259999999,12.992078479775294,80.19343229707111,"X5RV+R9P Thillaiganga Nagar Subway, Thillaiganga Nagar, Nanganallur, Chennai, Tamil Nadu 600061, India",ChIJgV5OmVZnUjoRdbbAQg1usJQ,"Thillaiganga nagar subway, Adambakkam, Chennai"
Sholinganallur (OMR),68,stop1,Sholinganallur,12.8938782,80.2276526,12.8938782,80.2276526,"Rajiv Gandhi Salai, Sholinganallur, Chennai, Tamil Nadu, India",Ej5SYWppdiBHYW5kaGkgU2FsYWksIFNob2xpbmdhbmFsbHVyLCBDaGVubmFpLCBUYW1pbCBOYWR1LCBJbmRpYSIuKiwKFAoSCR0ApFm7VFI6ESi1-36HGEHZEhQKEgkbOH_eeVtSOhEbP_6K1C27_w,"Sholinganallur, Sholinganallur (OMR), Chennai"
Sholinganallur (OMR),68,stop2,Saravana Stores,12.9094955,80.22938649999999,12.909623821255238,80.22940462866508,"Saravana Stores, Saravana Stores, Rajiv Gandhi Salai, Sholinganallur, Chennai, Tamil Nadu 600119, India",ChIJ9ax11nxcUjoRU31ycFCLr0Q,"Saravana Stores, Sholinganallur (OMR), Chennai"
Sholinganallur (OMR),68,stop3,Karapakkam Bus Stop,12.8938782,80.2276526,12.8938782,80.2276526,"Rajiv Gandhi Salai, Sholinganallur, Chennai, Tamil Nadu, India",Ej5SYWppdiBHYW5kaGkgU2FsYWksIFNob2xpbmdhbmFsbHVyLCBDaGVubmFpLCBUYW1pbCBOYWR1LCBJbmRpYSIuKiwKFAoSCR0ApFm7VFI6ESi1-36HGEHZEhQKEgkbOH_eeVtSOhEbP_6K1C27_w,"Karapakkam Bus Stop, Sholinganallur (OMR), Chennai"
Sholinganallur (OMR),68,stop4,RRE Bus Stop,12.9141981,80.1697635,12.914210728544546,80.16971828495349,"W579+MWC, Santhosapuram Cross Rd, Santhosapuram, Vengavasal, Chennai, Tamil Nadu 600100, India",ChIJSRK3RwBfUjoRB7FYNmdEerw,"RRE Bus Stop, Sholinganallur (OMR), Chennai"
Sholinganallur (OMR),68,stop5,Thorapakkam,12.8938782,80.2276526,12.8938782,80.2276526,"Rajiv Gandhi Salai, Sholinganallur, Chennai, Tamil Nadu, India",Ej5SYWppdiBHYW5kaGkgU2FsYWksIFNob2xpbmdhbmFsbHVyLCBDaGVubmFpLCBUYW1pbCBOYWR1LCBJbmRpYSIuKiwKFAoSCR0ApFm7VFI6ESi1-36HGEHZEhQKEgkbOH_eeVtSOhEbP_6K1C27_w,"Thorapakkam, Sholinganallur (OMR), Chennai"
Sholinganallur (OMR),68,stop6,Perunkudi,12.9639586,80.2468417,12.963958600000003,80.24684169999999,"Rajiv Gandhi Salai, Perungudi, Chennai, Tamil Nadu, India",EjlSYWppdiBHYW5kaGkgU2FsYWksIFBlcnVuZ3VkaSwgQ2hlbm5haSwgVGFtaWwgTmFkdSwgSW5kaWEiLiosChQKEgkdAKRZu1RSOhEotft-hxhB2RIUChIJl2R0wAxdUjoRynUiR2DfaBM,"Perunkudi, Sholinganallur (OMR), Chennai"
Sholinganallur (OMR),68,stop7,MGR Road,12.8972406,80.2303513,12.8972406,80.2303513,"MGR Rd, Sholinganallur, Chennai, Tamil Nadu 600119, India",ChIJD1WqZoBbUjoR2G06Muak24I,"MGR Road, Sholinganallur (OMR), Chennai"
Sholinganallur (OMR),68,stop8,Thramani Rly Station,12.9786281,80.2409395,12.9788994,80.24094509999999,"Taramani, Periyar Nagar, Tharamani, Chennai, Tamil Nadu 600113, India",ChIJQ-o6gnpdUjoRRUMTF4zzTdU,"Thramani Rly Station, Sholinganallur (OMR), Chennai"
Sholinganallur (OMR),68,stop9,Baby Nagar,12.9139806,80.2293986,12.9139806,80.2293986,"Rajiv Gandhi Salai, Chennai, Tamil Nadu, India",Ei5SYWppdiBHYW5kaGkgU2FsYWksIENoZW5uYWksIFRhbWlsIE5hZHUsIEluZGlhIi4qLAoUChIJHQCkWbtUUjoRKLX7focYQdkSFAoSCWEzfU_qZVI6ETPUY2gLp2Fu,"Baby Nagar, Sholinganallur (OMR), Chennai"
Sholinganallur (OMR),68,stop10,Tanci Nagar,12.8986182,80.2297212,12.8986182,80.2297212,"Ganesh Nagar, Ezhil Nagar, Sholinganallur, Chennai, Tamil Nadu 600119, India",ChIJvyEch39cUjoRnHL0vvCN8JY,"Tanci Nagar, Sholinganallur (OMR), Chennai"
Sholinganallur (OMR),68,stop11,Vijaya Nagar Kajana Jewlers,12.9139806,80.2293986,12.9139806,80.2293986,"Rajiv Gandhi Salai, Chennai, Tamil Nadu, India",Ei5SYWppdiBHYW5kaGkgU2FsYWksIENoZW5uYWksIFRhbWlsIE5hZHUsIEluZGlhIi4qLAoUChIJHQCkWbtUUjoRKLX7focYQdkSFAoSCWEzfU_qZVI6ETPUY2gLp2Fu,"Vijaya Nagar Kajana Jewlers, Sholinganallur (OMR), Chennai"
Kovilampakkam,69,stop1,Kovilambakkam,12.9479021,80.1943357,12.947910767882512,80.19433497641114,"Kovilambakkam, Viduthalai Nagar, Kovilambakkam, Chennai, Tamil Nadu 600129, India",ChIJq9tx89NdUjoRihBspqBqPHw,"Kovilambakkam, Kovilampakkam, Chennai"
Kovilampakkam,69,stop2,Kaiveli Signal,12.963665,80.21530700000001,12.963699338159854,80.21531508718317,"Kaiveli, 18, Agasthiar St, Ram Nagar Police check post, Ram Nagar, Madipakkam, Chennai, Tamil Nadu 600042, India",ChIJ7fG80b1dUjoRXxVT2tgvoZQ,"Kaiveli Signal, Kovilampakkam, Chennai"
Kovilampakkam,69,stop3,Vanuvampet Perumal Kovil,12.9389558,80.1760669,12.9389558,80.1760669,"Perumal Koil St, Vijayalakshmi Nagar, Kovilambakkam, Chennai, Tamil Nadu 600129, India",ElZQZXJ1bWFsIEtvaWwgU3QsIFZpamF5YWxha3NobWkgTmFnYXIsIEtvdmlsYW1iYWtrYW0sIENoZW5uYWksIFRhbWlsIE5hZHUgNjAwMTI5LCBJbmRpYSIuKiwKFAoSCY2ihDKGXlI6EZ6HzGO93nF9EhQKEglv109BzV1SOhH_sl0SN4f8ug,"Vanuvampet Perumal Kovil, Kovilampakkam, Chennai"
Kovilampakkam,69,stop4,Nayara Petrol Bunk,12.9958373,80.19359039999999,12.995834567727004,80.1934393809334,"10, Hopman 2nd St, Ramapuram, Thiruvalluvar Nagar, Alandur, Chennai, Tamil Nadu 600016, India",ChIJSTNv7TRnUjoR0dGOOpZOHfM,"Nayara Petrol Bunk, Kovilampakkam, Chennai"
Pallavaram Bus Stand,70,stop1,Pallavaram Bus Stand,12.9692343,80.1502144,12.969290505941578,80.15008899279023,"Chennai - Theni Hwy, Pallavaram, Sriperumbudur Pallavaram, Chennai, Tamil Nadu 600043, India",ChIJEbB64xBfUjoR9c-xPHzS26Y,"Pallavaram Bus Stand, Pallavaram Bus Stand, Chennai"
Pallavaram Bus Stand,70,stop2,Pallavaram Ponds Singal,12.9692343,80.1502144,12.969290505941578,80.15008899279023,"Chennai - Theni Hwy, Pallavaram, Sriperumbudur Pallavaram, Chennai, Tamil Nadu 600043, India",ChIJEbB64xBfUjoR9c-xPHzS26Y,"Pallavaram Ponds Singal, Pallavaram Bus Stand, Chennai"
Pallavaram Bus Stand,70,stop3,nagalkeni (Nayara Petrol Bunk),12.9645898,80.13588,12.9647397,80.13588179999999,"Nagalkeni, Chromepet, Chennai, Tamil Nadu, India",ChIJv-VAL7ZfUjoRi2RyyQ8s2h8,"nagalkeni (Nayara Petrol Bunk), Pallavaram Bus Stand, Chennai"
Pallavaram Bus Stand,70,stop4,nagalkeni Erikarai,12.9692343,80.1502144,12.969290505941578,80.15008899279023,"Chennai - Theni Hwy, Pallavaram, Sriperumbudur Pallavaram, Chennai, Tamil Nadu 600043, India",ChIJEbB64xBfUjoR9c-xPHzS26Y,"nagalkeni Erikarai, Pallavaram Bus Stand, Chennai"
Keelkatalai,71,stop1,Echangadu Singal,12.9491632,80.1852782,12.949184082663034,80.18527936552549,"Eachangadu, W5XP+M46, Sri Ambal Nagar, Keelkattalai, Chennai, Tamil Nadu 600117, India",ChIJZS_EMwtfUjoRU9-L-R0uWw8,"Echangadu Singal, Keelkatalai, Chennai"
Keelkatalai,71,stop2,Kaiveli Singal,12.963665,80.21530700000001,12.963699338159854,80.21531508718317,"Kaiveli, 18, Agasthiar St, Ram Nagar Police check post, Ram Nagar, Madipakkam, Chennai, Tamil Nadu 600042, India",ChIJ7fG80b1dUjoRXxVT2tgvoZQ,"Kaiveli Singal, Keelkatalai, Chennai"
Keelkatalai,71,stop3,Vanuvampet Perumal Kovil,12.9558206,80.1834712,12.9558206,80.1834712,"Perumal Koil St, Bhaskar Nagar, Keelkattalai, Chennai, Tamil Nadu 600117, India",ChIJoxMkFXdeUjoR6JdUvUAyx6A,"Vanuvampet Perumal Kovil, Keelkatalai, Chennai"
Keelkatalai,71,stop4,Nagalkeni,12.9556074,80.1868681,12.955613858085503,80.18686912537736,"Keelkattalai, Chennai, Tamil Nadu, India",ChIJMwRGU3FeUjoRCz27k50WcP8,"Nagalkeni, Keelkatalai, Chennai"
Keelkatalai,71,stop5,Thiruneermalai Erikarai,12.9652088,80.1832876,12.965208795935919,80.18328763352277,"Erikarai St, Moovarasanpet, Keelkattalai, Chennai, St.Thomas Mount-cum-Pallavaram, Tamil Nadu 600091, India",EmtFcmlrYXJhaSBTdCwgTW9vdmFyYXNhbnBldCwgS2VlbGthdHRhbGFpLCBDaGVubmFpLCBTdC5UaG9tYXMgTW91bnQtY3VtLVBhbGxhdmFyYW0sIFRhbWlsIE5hZHUgNjAwMDkxLCBJbmRpYSIuKiwKFAoSCe9DTQoLXlI6EXtPhJ3SqD3CEhQKEgkzBEZTcV5SOhELPbuTnRZw_w,"Thiruneermalai Erikarai, Keelkatalai, Chennai"
Keelkatalai,71,stop6,Thirumudivakkam,12.9556074,80.1868681,12.955613858085503,80.18686912537736,"Keelkattalai, Chennai, Tamil Nadu, India",ChIJMwRGU3FeUjoRCz27k50WcP8,"Thirumudivakkam, Keelkatalai, Chennai"
Nanganallur,72,stop1,Moovarasampettai kulam,12.9661518,80.1844225,12.9661541614987,80.18460023655456,"Moovarasanpet, Bharathiyar Nagar, Madipakkam, St.Thomas Mount-cum-Pallavaram, Tamil Nadu 600091, India",ChIJC35POwteUjoR1gvn8T45iYs,"Moovarasampettai kulam, Nanganallur, Chennai"
Nanganallur,72,stop2,JK Mahal,12.9761394,80.18305529999999,12.976337423495202,80.18304599560734,"X5GM+F63, State Bank Colony 1st Main Rd, Hindu Colony, Nanganallur, Chennai, Tamil Nadu 600061, India",ChIJJ5TQqAheUjoROAR3LIgy2WI,"JK Mahal, Nanganallur, Chennai"
Nanganallur,72,stop3,Nanganallur Bus Stand,13.0464305,80.201915,13.04643090348649,80.20188762782865,"Passport Seva Kendra, Bharani Colony, Vijayaraghavapuram, Saligramam, Chennai, Tamil Nadu 600093, India",ChIJqzX3YQBnUjoRuD3qmLkSzBs,"Nanganallur Bus Stand, Nanganallur, Chennai"
Nanganallur,72,stop4,Ranga theatre,12.9764568,80.1832859,12.976455721884985,80.18326398746902,"X5GM+H8M, M.G.R. Rd, Telegraph Colony, Nanganallur, Chennai, Tamil Nadu 600061, India",ChIJXW7lHwZeUjoRx1CEOsFu4Y4,"Ranga theatre, Nanganallur, Chennai"
Nanganallur,72,stop5,Independence Park,12.9812002,80.1858056,12.981499320477043,80.18583598375405,"Independence Day Park, 3, 6th Main Rd, TNGO Colony, Nanganallur, Chennai, Tamil Nadu 600061, India",ChIJnWhAOQdeUjoRtvJMHyT6bXg,"Independence Park, Nanganallur, Chennai"
VGP (ECR),73,stop1,VGB,12.914221,80.25052400000001,12.91423144215752,80.25039881112288,"VGP Universal Kingdom, SH 49, Injambakkam, Chennai, Tamil Nadu 600115, India",ChIJNYWlz-dcUjoRLx2FG0jgw5Y,"VGB, VGP (ECR), Chennai"
VGP (ECR),73,stop2,Vettuvakani,12.914221,80.25052400000001,12.91423144215752,80.25039881112288,"VGP Universal Kingdom, SH 49, Injambakkam, Chennai, Tamil Nadu 600115, India",ChIJNYWlz-dcUjoRLx2FG0jgw5Y,"Vettuvakani, VGP (ECR), Chennai"
VGP (ECR),73,stop3,Neelankarai Puhari,12.914221,80.25052400000001,12.91423144215752,80.25039881112288,"VGP Universal Kingdom, SH 49, Injambakkam, Chennai, Tamil Nadu 600115, India",ChIJNYWlz-dcUjoRLx2FG0jgw5Y,"Neelankarai Puhari, VGP (ECR), Chennai"
VGP (ECR),73,stop4,Neelankarai Police Station,12.914221,80.25052400000001,12.91423144215752,80.25039881112288,"VGP Universal Kingdom, SH 49, Injambakkam, Chennai, Tamil Nadu 600115, India",ChIJNYWlz-dcUjoRLx2FG0jgw5Y,"Neelankarai Police Station, VGP (ECR), Chennai"
VGP (ECR),73,stop5,Palavakkam Anoty Church,12.914221,80.25052400000001,12.91423144215752,80.25039881112288,"VGP Universal Kingdom, SH 49, Injambakkam, Chennai, Tamil Nadu 600115, India",ChIJNYWlz-dcUjoRLx2FG0jgw5Y,"Palavakkam Anoty Church, VGP (ECR), Chennai"
VGP (ECR),73,stop6,Palavakkam Periyar Street,12.914221,80.25052400000001,12.91423144215752,80.25039881112288,"VGP Universal Kingdom, SH 49, Injambakkam, Chennai, Tamil Nadu 600115, India",ChIJNYWlz-dcUjoRLx2FG0jgw5Y,"Palavakkam Periyar Street, VGP (ECR), Chennai"
VGP (ECR),73,stop7,Kotivakkam Bus Stop,12.914221,80.25052400000001,12.91423144215752,80.25039881112288,"VGP Universal Kingdom, SH 49, Injambakkam, Chennai, Tamil Nadu 600115, India",ChIJNYWlz-dcUjoRLx2FG0jgw5Y,"Kotivakkam Bus Stop, VGP (ECR), Chennai"
VGP (ECR),73,stop8,Thiruvanmiur RTO Office,12.9773017,80.259416,12.977283334341143,80.25958072615028,"38, SH 49, Valmiki Nagar, Thiruvalluvar Nagar, Thiruvanmiyur, Chennai, Tamil Nadu 600041, India",ChIJ0bMqZkNdUjoRBIIZY6t6YBI,"Thiruvanmiur RTO Office, VGP (ECR), Chennai"
